id	gamma	Nsteps	stepsize	Nchians	KSD	run_time
1	0.2	10	1.0	15	3.400417853924998	8.593444742
2	0.2	10	1.0	15	1.5792770466615116	2.797770447
3	0.2	10	1.0	15	9.013754855305168	2.958602498
1	0.5	10	1.0	15	7.792661509549804	3.616880604
2	0.5	10	1.0	15	4.886491671740449	3.285626942
3	0.5	10	1.0	15	2.6271884533874594	2.731925181
